company,label,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05
PS0000011764,0,124285.71,36443.62,5080.61,25653.2,71882.12,221.18,1720.26,44299.5,2604.7,45259.42,1326.13,45671.96,146065.95,67728.65,25891.83,22376.24,17305.14,23771.17,678.6,17931.87,1031.95,22999.7,10364.86,2415.74,43530.25,10647.78,348.03,25858.59,39113.89,40368.59,35256.31,33508.54,22661.55,15741.42,26769.76,5375.17,55204.75,9411.87,2436.27,1054.56,1516.3,28566.66,28162.66,16984.59,9088.71,2323.76,2723.66,21794.86,36376.27,3287.46,972.69,9923.82,15149.11,926.03,47185.78,18929.65,1459.91,7155.38,31371.36,16419.58,0,5353.23,1579.96,13241.77,19159.93,25771.33,23591.02,1602.95,24852.75,3689.38,12682.9,9017.4,599.27,14429.89,2464.05,4297.76,935.16,19023.82,26730.82,6698.79,3514.93,811.17,39927.79,36254.97,3926.12,1263.67,1438.48,33497.88,29922.37,9395.58,29852.04,5388.68,3207.93,11294.79,28946.16,2312.71,41662.93,2281.92,6100.46,30950.85,11178.57,17168.14,5824.32,14238.43,1669.71,8781.75,33482.79,4110.05,2003.41,1612.94,14095.96,7140.87,15265.9,26185.67,4619.9,656.89,4502.83,4925.82,32780.44,14528.08,2201.82,3188.35,727.4,2058.24,29687.8,23246.7,1270.97,7100.13,4072.52,1668.65,17313.62,1038.34,9349.68,1659.37,1164.31,8641.45,18213.75,3483.73,15953.63,7229.37,2055.85,3007.12,21756.19,11966.68,11357.27,0,1178.74,10777.37,10211.86,10891.79,6022.66,755.73,13924.78,3954.24,23242.64,11850.89,819.12,1232.02,1078.52,2486.03,14107.1,1002.97,16502.33,4621.43,1580.85,6516.66,20393.97,21637.4,844.87,1837.76,63041.46,29726.17,18529.3,1304.59,4768.62,4366.96,3847.95,1884.6,6562.94,12009.47,11310.82,931.33,22361.05,24405.32,23263.42,7030.17,6077.26,786.77,3146.8,4485.6,17816.1,16297.47,652.9,1814.33,19023.74,23912.18,11850.96,11564.48,7281.46,1283,1993.92,2156.84,18337.48,23851.09,3683.65,1531.61,17237.47,26537.84,376.24
PS0000015158,0,74060.1,106002.23,113062.53,124901.18,73874.47,60064,131303.7,77300.02,71921.29,105248.16,76839.89,126101.33,75846.47,79128.46,116881.97,108550.23,92890.05,104322.76,113949.86,65538.12,80251.56,115149.01,132375.2,115131.79,78919.78,108896.46,118593.86,110242.85,93621.46,101474.73,90661.24,110399.89,88668.68,94540.28,116075.76,95222.38,92240.37,66578.79,141014.14,101721.15,87082.22,113252.54,92698.17,104811.99,93731.56,110705.6,100890.98,123316.68,82134.16,90248.37,138152.49,102693.89,112440.93,96190.45,128867.75,106074.73,83468.68,141819.87,125784.2,130939.54,109094.13,96432.83,130243.49,121809.81,112797.04,85135.81,157213.9,107373.12,110503.12,87586.23,119858.07,166300.66,113299.61,82400.71,130466.82,80503.52,136065.47,89382.65,166395.4,109183.28,109142.51,114678.33,99349.45,148307.96,96724.76,101291.62,127038.79,57929.82,99141.05,93460.1,101390.54,105953.35,96871.57,105791.68,96923.04,104448.35,141553.41,103872.74,115459.71,88409.47,118015.53,100130.26,144274.03,116378.19,105096.17,98141.28,135302.64,167329.63,111979.79,132829.39,132734.98,112291.14,121842.97,89366.83,135697.27,137856.03,115757.51,111176.28,135891.57,102099.31,195043.93,34627.98,210327,130639.19,142939.28,121313,166877.12,130454.5,94464,167100.03,92573.09,203935,165060.93,119107.53,140922.22,126282.06,153924.28,106260.97,192906.11,100166.41,122260.08,137249.73,133733.06,179064.29,121654.54,131830.94,145582.32,127578.7,140009.59,137508.32,140462.94,144895.07,139814.28,81090.75,149165.74,190863.65,93964.01,152517.52,179793.81,98230.78,163564.25,137019.42,172608.02,145969.69,125467.62,157847.63,149626.78,143057.82,130735.95,144284.4,203558.47,111918.06,167858.88,137338.17,190874.01,208090.83,68191.05,177987.83,197269.53,177734.01,172112.93,146041.05,178049.4,148412.58,166822.23,144292.29,187477.25,213511.73,102139.94,124269.71,154395.82,215005.97,221128.1,164096.47,241262.77,189936,213318.02,179581.37,270230.22,147175.52,179845.77,188185.67,206827.74,118562.9,269099.61,161467.29,159753.02,244660.05,44191.38
PS0000016037,0,69162.18,102798.34,99345.44,101221.79,155305.35,173923,108760.07,96843.47,145631.26,112746.97,281916.32,192750.18,70271.89,74604.27,109726.1,168551.62,114463.95,163614.07,73814.33,167478.12,186937.41,167440.13,354582.6,312921.53,80990.89,58443.61,157221.62,165067.51,169064.88,94168.36,121612.75,101415.68,266617.93,156431.22,308611.28,413135.48,194470.97,47469.11,159825.19,163128.49,197949.11,114366.02,131107.06,213682.34,98519.69,262781.03,606586.08,705307.09,114227.82,49666.37,194170.14,198537.92,135520.83,175452.98,230243.47,283361.7,89212.23,175093.85,341690.69,524883.62,131411.44,88343.07,184848.38,184213.4,146953.37,342344.62,213664.83,172930.18,247057.33,175635.93,278836.12,403276.9,120161.15,21930.03,82083.05,215275.09,159742.99,348015.55,242209.65,200798.26,248239.51,295729.4,307717.24,648431.58,100273.98,170372.71,114324.68,138986.65,356810.39,194773.15,202712.55,137274.57,280857.12,230146.57,316880.46,530931.71,170374.55,99904.6,136310.63,141277.44,207604.51,220914.14,340847.5,157932.82,147911.71,410992.36,525474.75,505545.65,159115.21,141477.88,121794.55,144732.68,74612.41,324282.27,162503.77,349314.31,120663.26,287157.39,294096.3,243646.8,178677.51,104140.89,187108.81,172072.55,251987.2,137725.49,107650.43,137070.69,154588.24,220197.55,455000.73,188092.9,248244.05,198544.27,137344.46,125421.61,149740.14,113841.2,231778.01,133419.2,192385.62,344416.54,329426.95,267409.45,127674.59,99435.15,130629.02,220095.91,164463.06,184126.67,201819.05,127755.21,95107.04,257798.55,314014.38,363166.38,142600.21,143285.9,334626.16,207304.98,205167.61,229226.04,393587.2,182304.77,192454.47,164980.03,256589.11,558258.5,363790.45,249767.23,165867.18,254099.16,180439.39,415747.44,112498.04,245116.99,164542.61,294169.64,352282.81,661341.16,168352.53,171193.42,163058.2,401385.2,164833.98,171677.66,338187.48,325856.42,186905.71,270172.64,305106.42,836309.29,149103.45,164770.79,285121.51,246839.92,183322.64,285177.84,252017.09,288328.81,139805.32,572062.48,405164.61,530747.42,176610.84,232990.29,205897,356075.92,146433.13
PS0000017290,0,0,0,0,0,0,0,0,0,0,8123.11,13158.44,52991.72,4146.55,0,0,0,0,24244.64,0,0,6757.09,13106.23,11577.81,11134.58,0,0,1350.77,3869.7,8476.67,5424.8,6975.59,4457.39,0,0,29363.19,35025.28,0,0,1321.98,0,0,2872.01,0,0,895.34,0,0,10626.14,2602.2,0,2503.76,4795.2,474,2418,19944,42237.6,1482,2666,2419.2,75451.2,0,0,0,0,18642,0,18258.48,648,0,0,204615.4,11004,22135.2,0,0,474,0,3840,777.6,1758,11844,264,0,20629,4014,0,0,8972,0,0,0,9512.6,0,0,2232,12286,0,0,0,0,528,735.6,30030.5,396,0,0,10382,11882.8,582,0,0,468,248.93,924,4264.64,36920.37,0,1567.87,0,2172,1996.08,0,198,0,110.4,36036.6,1904.62,77.25,4000,0,0,19825.4,3873.1,3148.09,0,774.7,3825.92,2277.74,0,18018.3,1988.6,7356.6,11216.68,27154.47,145.06,0,0,0,19356.52,9289.08,3884.73,1833.9,6786.13,5164.67,774.7,34760.57,3160.19,5422.9,0,145.18,1549.4,227.9,0,14445.17,3324.01,4050,2247.65,13854.08,1494.5,0,0,0,2851.14,4471,6126.84,1549.4,10171.99,0,774.7,32684.37,5091.01,694.52,6025.09,0,1573.8,928.97,0,3679.83,1006.5,2047.16,4792.6,22143.15,10064.82,0,3348.9,214.72,14204.76,1698.12,6197.6,1495.11,4575.9,1872.7,8364.63,20160.5,11735.55,8521.7,0,0,6407.78
PS0000017828,0,1251.88,584.21,0,0,0,3004.51,5204.62,6534.8,0,1502.25,4196.39,3538.64,0,751.13,0,0,2086.46,3496.91,4426.02,5573.36,10624.27,4394.09,18806.54,9367.22,5861.95,1460.52,671.84,2712.4,2972.38,1251.88,0,0,9889.83,9293.11,7824.24,12568.82,3793.19,2921.05,5007.51,2712.4,208.65,17363.55,4798.86,8053.75,4601.9,15606.99,9905.07,37065.16,3129.74,417.3,417.3,834.6,1869.87,5276.7,100,2220,8806,7234,28256,36010.2,3996,1075,4686,416,491,608.02,391.97,4778.73,5129.73,12110.21,63351.77,10068.08,1216.8,1279,898.02,710,120,250.58,743.93,4433.52,708.68,10.61,15202.11,1545.51,2122.07,2100,10100,1600,3750,3750,450,4050,38069.11,75850,19135,3422,5350,2875,375,1180.46,2030,1180,270,10370,8021.82,82662,16615,4898.98,700,175,0,0,2160,1205,995,435,9552.54,90095,4700,6138.13,1750,1050,386.9,0,80,2267.33,1140,450,11984.14,80750,8075,1674.82,700,0,29.58,0,0,2795.09,0,0,14580.22,76175,4655,4599.01,19975,350,22.7,14640,0,800,2790,3140,9716.77,72630,5775,1108.67,2965,1130,870,0,9760,1150,2440,2440,4192.72,81225,5350,2331.63,4792.34,14614.9,84.21,17955,0,800,3940,33220.9,4101.87,76000,9825,11153.04,3350,3448.8,1423.2,21185.8,22389.2,2150,700,4816.4,1570.77,77200,5975,2580.9,2790,3050,7831.9,9122.23,12166.5,24950.5,573.4,2440,9203.86,77825,6711,6400,2804.97,6453.21,3038.6,1225,838
PS0000018327,0,37564.76,35869.28,50475.6,46760.51,57925.15,93954.94,49596.34,58130.84,179511.85,98187.73,63505.35,93643.77,27314.42,38656.34,40583.27,22869.95,49262.39,37662.46,127922.7,108268.64,157146.45,99814.14,44947.39,70123.55,28201.86,31090.58,50113.15,27564.97,41837.69,51347.02,73344.09,134186.6,200511.88,57743.22,56793.72,68929.32,25255.96,29745.93,34922.18,35774.84,100005.97,41960.17,49409.81,133042.1,109080.14,111391.33,35334.61,86935.6,18742.91,31498.56,31269.73,30017.39,42757.41,86292.35,48080.94,111724.61,125561.81,73727.97,31283.09,86169.57,52430.71,21566.74,42167.56,42786.03,39179.04,77596.37,171213.35,89679.15,132839.11,114982.6,32925.22,70688.4,56730.3,16793.25,18636.8,72564.31,44837.02,118658.07,129135.24,129129.78,142099.98,65556.09,46156.13,66333.6,33025.68,16505.51,32755.16,35795.56,52430.86,143040.78,98779.92,157312.44,117496.58,92441.99,126751.36,49652,35292.69,13472.72,46455.42,19449.29,28228.67,165320.58,52490.02,128358.4,150797.48,55499.91,47055.77,124953.97,16348.69,16497.17,20778.25,30325.5,33235.66,131395.07,55330.41,206703.76,160665.04,75595.13,39277.98,28638.89,70942.61,12645.72,6739.15,101259.91,96678.83,44002.42,70196.09,110091.84,124631.62,66568.93,113490.74,45197.98,12176.97,12728.42,23666.64,164688.9,54113.04,41894.79,68334.81,138640.79,129267.97,74583.01,62009.97,46308.78,17320.35,6943.47,65198.26,15222.37,30749.88,127128.86,45205.08,92644.4,129856.87,129177.46,53015.06,42176.15,15581.63,6046.75,12466.54,71057.02,33840.64,89865.2,46297.66,66562.2,216670.46,193664.07,37330.87,34404.37,12800.03,6787.82,14996.82,69964.34,76021.83,38287.29,52747.66,139267.3,139048.68,149940.31,55102.4,51600.65,33405.03,14589.55,43334.61,52879.61,71771.16,55687.87,48503.93,162640.8,121724.29,139406.8,67417.88,36124.86,21049.66,10445.44,16715.8,31037.39,112866.29,45013,50578.69,68121.9,167774.25,219942.7,42808.52,37637.05,24605.23,9796.39,49270.14,36327.24,134.75
PS0000019597,0,694765.31,231118.75,209593.99,209244.91,218840.63,233833.77,216331.81,219599.27,213389.86,253289.41,296972.76,1209822.37,223732.86,210711.45,276212.39,224042.14,352145.39,233257.05,271348.06,357113.52,224071.46,627755.73,235434.26,633387.91,453410.07,258766.39,255021.08,366681.46,238849.91,429076.01,262433.61,335725.36,454159.93,265692.53,754769.64,1093671.49,310053.34,266530.71,258634.75,350849.64,356951.83,274710.26,282852.98,263816.73,267720.68,298661.91,281570.22,1135926.24,26152.85,22313.44,88529.58,79218.79,70156.44,29245.62,27643.74,22111.43,18427.49,74055.28,18634.11,945451.99,21920.6,17981.91,22377.73,20621.97,22790.23,13305.74,20649.84,100358.63,13721.19,105137.7,117664.89,1565041.34,26124.53,39315.89,32098.45,51838.25,200772.78,404189.73,76834.03,67598.15,222218.18,249031.11,969559.15,910416.79,11993.5,9606.97,54848.05,29048.87,13384.3,7379.21,43145.93,296126.65,214895.52,28066.66,433960.78,866132.21,37797.58,294993.26,83782.14,174080.46,254801.96,359650.99,108961.59,400381.48,169814.5,140582.37,601403.09,879211.72,36147.12,53376.77,28261.42,21256.53,21866.9,414033.63,423928.54,97036.7,829349.08,95087.35,678239.18,638313.09,65145.04,21503.89,304106.8,230264.79,35460.75,440702.3,153551.9,664170.92,7485.07,15778.9,720963.88,831566.01,14990.12,16717.93,8335.77,26475.93,41079.06,0,439.52,0,0,26407.65,28591.38,123643.5,350154.11,97822.06,86498.15,94327.72,704585.19,266206.21,276245.2,289397.89,76065.73,339641.53,457999.21,793989.26,83050.62,50572.38,98023.26,50442.47,96212.99,62429.19,56453.24,48290.9,61879.3,90971.74,138522.53,1037966.06,22925.89,74024.12,23446.52,22823.3,73688.08,103213.59,142944.55,35420.47,108387.22,126703.59,699773.85,880958.6,20363.68,11961.38,665980.45,15251.99,31664.9,142623.13,74852.72,280624.02,169547.95,280030.23,141117.57,832779.29,30295.65,26440.54,45596.37,32411.19,67884.18,79593.58,86680.08,26532.75,30332.51,35825.27,218294.05,1167723.79,20135.9,7271.86,66414.21,244461.97,26981
PS0000021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.62,0,0,19260,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,19.75,60,47.74,3480,0,0,0,0,0,3770,0,0,0,0,1821.6,326.4,25.2,0,0,0,0,85.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,15379.41,13936.15,6916.13,5068.8,7108.76,9142.33,20961.18,27329.1,25230.7,29904.42,28525.12,28133.43,22128.04,11553.66,10710.11,6861.48,7609.89,11076.31,21610.16,28858.36,32031.22,34122.78,35451.33,33246.26,28019.82,14408.17,10972.15,9266.74,6388.82,12293.66,27099.77,26754.14,33636.92,34473.69,36117.71,34625.59,19058.24,21277.87,9137.72,8317.7,8140.67,3787.15,12793.85,32082.61,33901.82,32339.79,34831.36,32403.99,26305.24,19632.12,7088.43,6789.04,7640.87,38835.77,23717.82,472.5,23829.67,34221.22,31767.98,51291.31,20124.33,25087.53,10683.33,7958.49,34178.74,21267.43,188.12
PS0000021812,0,2975.36,1629.75,1105.82,1063.86,1121.65,1107.21,1092.77,1078.34,1164.95,1092.77,1136.08,3222.54,1118.4,8440.8,11074.91,16934.35,14541.48,11065.41,17173.42,19402.47,7999.16,12021.53,20786.87,41492.56,35799.82,30774.77,42375.51,36476.3,39046.25,32841.57,35456.64,25939.59,49262.89,42111.06,37306.29,44793.93,34670.06,64082.78,37856.29,37143.6,42344.05,52941.27,48651.61,72332.26,7782.93,49277.26,23413.03,62760.52,25602.35,23684.54,38541.78,31992.11,47589.44,15484.27,36577.64,46276.03,16603.01,41481.11,26664.54,52371.38,24609.12,25564.43,32826.04,39330.4,20791.83,56793.93,49068.83,16264.47,38055.89,37978.44,30001.96,61528.61,30561.04,23247.06,54140.69,32907.75,35634.7,39973.37,38997.32,37220.67,38981.14,45762.73,28548.05,47093.55,36817.47,17208.75,44537.72,42250.23,48265.95,42872.73,48612.15,33129.14,36594.97,45544.73,43396.73,49665.77,45395.53,21956.78,68612.68,41771.46,50607.65,48462.91,35977.02,67206.01,38268.43,40794.1,42721.03,34163.32,34731.07,22400.41,47850.5,28902.13,33599.79,34170.11,26780.47,28831.59,18284.02,23965.57,23133.83,21537.05,18427.56,16904.52,22346.87,18097.09,22007.63,20745.27,26703.55,19839.55,21013.71,22276.11,19660.17,17566.77,18689.72,9787.2,14740.05,14612.82,13750.81,13844.07,15984.46,19699.53,14735.92,22501.99,14035.57,19106.6,11153.62,11449.7,20356.57,11355.38,14629.04,14164.34,17550.17,13699.04,17806.99,14282.62,21354.54,25903.59,19170.36,23473.1,31100.73,18297.77,19869.55,20095.87,26927.21,21916.32,28215.73,16649.01,23398.32,20973.31,25904.57,24013.85,32487.13,20340.73,30810.87,25412.37,28989.65,24030.75,25683.59,28256.76,28384.89,26648.07,26612.41,28510.96,33776.27,26398.62,28994.5,34805.41,29475.35,75847.9,46690.53,55585.27,51070.11,46285.99,45218.15,24763.09,33275.75,24929.46,29240.73,23317.45,33603.37,21514.1,26271.84,29776.89,17024.52,26277.73,44885.73,27788.62,51506.84,57330.97,10577.46
PS0000022236,0,18422.64,2788.75,7605.9,11246.53,5766.71,7705.66,34576.92,9964.63,7495.33,9269.45,19915.14,29878.73,14691.28,12697.74,12786.23,8128.32,7223.23,10495.5,11699.78,6948.19,6691.01,4721.33,10374.84,25660.59,22596.01,5080.75,7696.73,9030.76,6608.55,14385.63,16371.62,12038.29,18652.55,8065.13,8216.17,44057.58,15173.81,4454.91,9136.84,11083.61,14055.44,15727.54,20299.88,10989.08,19337.96,17519.27,13399.39,74792.97,21657.96,14553.52,7888.79,12596.17,7282.52,16715.06,24579.37,12541.82,7301.42,16481.49,18688.97,62512.66,30409.04,5243.09,16333.18,13744.57,13917.59,21872.71,30896.03,18320.11,31912.84,18108.12,26407.05,101655.03,51865.27,5142.08,14439.05,21034.7,11670.7,15472.39,19465.67,21543.33,14594.76,19329.41,19233.86,58905.78,39336.23,13874.8,10540.73,11216.04,24893.09,34091.2,22501.88,66132.07,16863.63,31710.34,12527.67,63679.53,58414.34,20428.69,47089.52,26959.23,17088.04,30344.53,37576.67,26391.51,44814.76,22631.75,9090.84,150757.51,33043.61,15107.68,26192.01,17857.92,17563.79,20125.49,20291.78,10199,36179.85,45551.53,28947.55,76853.93,44291.32,20422.89,27172.68,19301.02,12201.22,37926.73,39050.77,25087.46,36743.39,28400.83,30590.67,56748.72,42010.2,18723.96,15797.31,28928.75,24710.93,28369.19,21701.41,24081.74,17863.54,29816.29,52086.71,52662.7,53171.39,20967.38,27767.95,33962.34,24070.51,46035.07,32213.98,17636.4,15207.92,23656.57,33267.66,77495.26,43669.79,24946.05,24390.09,21456.43,21347.65,32185.68,43719.01,28419.67,28385.36,18584.65,36254.64,78941.27,48000.89,14334.95,26346.75,18821.21,19137.27,33161.48,47883.55,25672.7,17769.88,27712.83,19445.76,82513.82,41959.43,24008.4,28669.75,22478.7,28958.05,29954.99,53214.4,30808.95,27956.2,31288.51,33741.29,65897.05,71174.62,13899.64,30555.97,25016.7,21598.99,38925.36,40524.9,53575.78,35888.76,33938.46,38868.75,75966.61,40259.62,14256.33,29945.43,9700.36,1224.64
PS0000022848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268075.13,0,27362.05,111211.56,0,2005.2,40928.62,42720.37,0,600,652.8,16763.95,3651.84,142787.72,576,288,288,288,26956.31,28222.95,46989.63,81317.89,52648.11,1872,163688.28,78968.04,3542,0,0,21791.5,2715.6,13784.55,4069.32,45042.99,44376.68,312544.83,48588.32,19136.59,102499.7,1518,0,101.51,10000,0,1610,8699.04,26246.86,36836.43,0,0,0,0,0,0,0,0,78938.24,0,180.65,58418.61,163274.3,39819.37,6882.39,0,227.2,46599.24,21116.25,227.2,38498.74,61663.14,0,2740.73,39955.71,58387.99,72828.85,30469.59,420,0,0,0,0,123070.08,0,3957.68,227.2,227.2,130940.63,5496.69,900,1342.75
PS0000023037,0,224879.07,164743.07,258033.6,285560.04,258902.12,393460.98,247921.04,116597.64,207461.69,286720.54,301184.99,401153.05,122905.61,307502.93,406903.8,159416.17,258027.18,419441.43,156897.51,354446.94,172251.57,332683.78,256295.03,319731.97,295425.02,304277.94,444442.06,156160.91,421083.52,164346.35,309425.31,328840.34,314209.79,180049.7,294730.85,317912.89,465616.19,175957.28,473439.48,177818.09,443598.1,301975.74,293884.7,248668.74,293089.77,309732.92,287074.75,336868.61,302972.53,206465.99,199629.18,286598.26,332869.95,272828.94,333514.56,367161.52,147095.92,397184.26,223492.05,287496.67,325457.24,236258.4,309353.89,299784.12,280520.48,283653.16,403520.63,189614.37,241933.84,313516.74,302934.57,372382.82,230044.66,263032.45,359705.13,386392.69,212689.3,397950.97,327393.3,279961.05,178828.68,271503.76,237988.21,324735.51,188049.31,260080.64,379490.8,297251.58,178867.4,267466.76,287262.4,276301.73,229420.07,279899.83,367322.62,273588.79,241356.74,273493.77,351627.99,204336.43,304830.41,252344.23,298614.11,347744.03,145982.69,247128.89,326439.63,239173.86,300117.03,247549.17,256800.83,267467.57,240004.51,232967.46,273484.22,324860.97,147859.01,259428.57,238971.55,142184.17,323606.68,189371.52,270330.02,238122.16,227302.75,238470.46,288874.66,180665.53,189621.08,255739.63,254663.32,222297.38,246535.8,227047.03,269544.22,209491.47,228635.72,303718.85,210664.07,136314.3,175899.84,254701,220904.41,276309.05,157531.25,200844.04,236335.84,202885.45,226756.79,212199.67,262854.38,140148.37,192131.89,132582.56,226136.97,288143.13,168204.77,227584.47,296930.71,161523.56,235389.82,209204.26,213045.03,263598.52,131347.94,250028.42,216782.05,197660.59,245316.73,230352.72,293019.59,171629.1,227896.48,207230.73,249180.98,305515.1,142441.5,280247.49,248370,210470.42,227814.12,213211.69,223338.04,223219.37,164331.18,308471.55,268308.11,316991.59,129366.3,206495.28,255303.28,278345.26,277835.73,217092.07,296159.65,258237.11,277877.22,248230.64,338034.6,201104.38,210863.14,313972.91,315359.19,224908.3,456100.68,242662.43,213942.79,368537.22,110118.71
PS0000023310,0,41.73,177.35,52.16,0,27.2,108744.19,3460.19,208.65,35048.41,46142.65,1039.06,17547.15,801.2,0,0,105960.04,0,0,23292.48,2445.96,1841.1,0,44049.18,15658.49,1566.42,0,0,0,0,111009.74,24678.37,2102.11,47734.18,1649.98,3268.61,14565.27,0,1427.14,0,112286.9,0,584.21,13928.64,20304.55,48206.41,2503.76,310.88,11967.51,239.94,2182.14,208.65,115743.72,2718.5,782.75,19989,17955.64,50781.88,750,50,14588,467,0,0,50,50,121308.5,22981,8588,0,59206.5,69,14034.71,0,11.5,0,0,128398.9,0,31277.3,7385,0,65986.1,1692,16699.51,57.5,0,0,0,55281.6,2224,20075.2,2409,0,129231.16,1120,16324,60,300,0,75.81,94743.86,85,16689.82,8374.73,0,94617.5,156,16772,36,0,727.77,0,0,180,104467.5,9936.68,0,91906.5,1120,19048.86,12,12,0,86697.6,0,0,17423.06,2926,250,81377.52,108,17375,12,0,0,68093.5,0,0,25737.83,3104.1,14922,38827.49,600,14306.87,24,0,58100,0,0,0,14192.18,4636,5966,86763.38,0,12900,886.87,0,43993.32,0,0,2880,20752.14,5126,594,96341.08,0,15664.11,899.37,200,30,0,44620.8,1600,15020.9,1600,104,102067.2,0,15628,1611.87,25,0,45335.43,0,0,22497,0,0,105782.67,14450,2606.75,1679.32,0,0,0,48403.11,0,19187,3953,0,110633.29,0,16580.57,1554.32,0,0,0,814.64
PS0000024707,0,304880.44,237646.17,177265.53,175662.29,182886.34,266273.51,176982.1,300331.05,235347.21,180010.9,226285.04,200561.82,174593.2,184415.29,272649.95,205139.39,207964.33,180770.07,288233.44,180864.63,176718.25,211820.29,368012.87,312776.33,263567.62,183272.8,172621.3,226621.78,190433.36,180419.28,184563.06,187118.56,551053.05,229501.79,229923.64,800482.46,227578.77,238152.22,231353.6,222826.52,236412.99,237183.72,228902.06,227524.47,264537.35,555468.52,294073.73,795071.79,30314.11,7207.27,29985.69,11940.32,18785.84,11526.12,12235.37,8771.39,12278.95,8286.45,12636.43,824020.19,20446.76,31309.42,16770.93,223901.44,35901.23,18905.97,21555.57,64519.71,133678.74,32537.09,241379.55,1544889.34,40257.54,49245.82,91654.38,172312.17,227493.05,125625.67,79362.95,124323.61,425316.66,611042.77,565788.06,1090491.66,5649.75,72531.5,14617.81,9014.42,15309.91,87117.23,194429.63,129771.22,10077.28,179975.73,133528,745650.88,42842.25,31156.09,33176.76,51076.41,250834.6,108497.42,31339.41,36574.52,31490.96,40762.56,343363.32,1258683.6,47915.08,26122.44,34802.05,29012.43,274188.07,277558.69,86656.88,268048.54,14261.64,16670.4,688222.89,25590.49,40711.87,17649.71,15963.97,15864.16,43380.29,13725.26,66677.86,32830.72,11404.97,197519.19,527963.46,418906.6,15767.87,6589.37,16647.8,10311,150329.8,7836.74,6394.39,2361.87,10538.6,11462.06,21357.98,427341.74,285027.32,118936.9,295457.03,113480.68,110680.18,119983.45,74300.39,144684.48,155879.89,203722.29,248426.46,266175.08,109447.67,61956.65,63091.41,61890.36,61820.49,70889.62,60205.05,65318.76,71179.91,101952.9,69833.39,641512.49,35949.77,34744.47,26809.83,28872.09,22443.13,122608.23,80379.47,94562.14,50136.07,226111.59,187926.56,702941.7,17659.77,17513.82,23649.4,330158.42,21480.63,107246.53,16998.83,28790.66,58809.07,21633.55,700884.51,161260.03,56976.42,54131.88,45961.72,47456.69,46336.34,100236.76,57204.58,38333.34,78278.71,200389.35,129364.53,1045129.82,14047.03,13182.44,20323.2,55287.87,9481.06
